text,label,label_name,is_synthetic
[USER] how could I be a fag? But I like bitches please tell me,1,offensive_language,False
OT nicca word to the nigga who played jesus,1,offensive_language,False
"mashed potatoes , string beans , yellow rice , and chicken &128523;",2,neither,False
[USER] oh no no no. You're perpetually in the 15%. Your hairy pussy tho.... Different story.,1,offensive_language,False
[USER] don't pay dem bitches and they dirty ass chucks no mind bro,1,offensive_language,False
I'm back bitch,1,offensive_language,False
He only favorites your tweet about him to keep his other hoes happy,1,offensive_language,False
Then this bitch singing sounds like a horse being choked,1,offensive_language,False
RT [USER]: Teenagers have got to be the most disrespectful sons of bitches ever! I commend all parents. It's not an easy job,1,offensive_language,False
BlessJesus The Crown of HIS head to the sole of HIS feet,2,neither,False
darf retarded lol,1,offensive_language,False
Riding my quad with this bitch &128540; [URL],1,offensive_language,False
Except dat Hazel nigga.. RT [USER]: &8220;[USER]: I think all dem hoes on LAHHH regular....&8221;&128072;I know I can hit all of em too&128553;,1,offensive_language,False
RT [USER]: Women all over America are overstating the value of pussy.,1,offensive_language,False
She be on some real shit n stay on some chill shit .. Besides all my niccas the only one I can chill wit!,1,offensive_language,False
"Everyone calls me ""b"" they be like oh wassup b &128524; and I be like wassup my niggah",0,hate_speech,False
"[USER] shut up with your arsenal already, you bitch!",1,offensive_language,False
[USER] thanks...bitch.,1,offensive_language,False
RT [USER]: when I die on flappy bird [URL],2,neither,False
[USER] not that it matters but im proud of ur little ass! im n old southern bitch. hang n there baby!,1,offensive_language,False
Claim to be a boss but you a lil broke bitch &128514;,1,offensive_language,False
RT [USER]: McDonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me attitud&8230;,1,offensive_language,False
RT [USER]: I call myself Fat Amy so twig bitches like you don't call me it behind my back.,1,offensive_language,False
RT [USER]: [USER] oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot,1,offensive_language,False
iggy wanna be black so bad. ur a white widow hoe,1,offensive_language,False
"I be jamming Skid Row,Kix,Cinderella,Damn Yankees,Bon Jovi,Def Leppard,Whitesnake,Extreme,Vinnie Vincent Invasion,Ratt,Scorpions etc",2,neither,False
[USER] ya fag,0,hate_speech,False
[USER] i made you lunch you fat faggot &128128;,0,hate_speech,False
I done hit bout 6 threes out this bitch,1,offensive_language,False
I need a Belgian waffle and a couple bad bitches,1,offensive_language,False
"Can't trust every face, bitch you gotta watch em'",1,offensive_language,False
"[USER] one time at band camp, I stuck a flute in my pussy -Spanish springs",1,offensive_language,False
&8220;[USER]: [USER] u a hoe broski u gotta look at dat shit&8221;&128064;&128064;,1,offensive_language,False
Or when you're in my neighborhood RT [USER]: You know you're in the mexcian ghetto when... [URL],2,neither,False
RT [USER]: When you go to a college party and you don't see any bitches [URL],1,offensive_language,False
"[USER] [USER] bitch I didn't even know you, I was only fucking with real niggas and damn sure wasn't one of them",1,offensive_language,False
I hate you niccas! Lol [URL],0,hate_speech,False
It stinks in here must be then pussy ass niggas talkin shit tomyfacebro test me,0,hate_speech,False
TK fucking money bitch,1,offensive_language,False
[USER] youre cheating on mickey bubbles! :O,2,neither,False
Don't trust a bitch who's nail polish is chipping off.,1,offensive_language,False
"RT [USER]: ""[USER]: These hoes got more bodies than a cemetery&128056;&9749;&65039;.""",1,offensive_language,False
Never bring these hoes to my house cause these bitches talk,1,offensive_language,False
"&8220;[USER]: Never worried about the next bitch. Always worryin about the next meal. I'm tryna fuckin eat, fuck what you talkin bout&8221; &128525;&128175;&128175;",1,offensive_language,False
I show do like The Jeffersons. Dat George make me wanna open up a dry cleaning stow and call all da white folk honkey,2,neither,False
&8220;[USER]: I'm 2 much for these niggas and 3 much for these hoes &128129;&8221;,1,offensive_language,False
[USER] nigga I was there at 5:42 I went to go get my homeboy and I texted u at 5:50 naw u a bitch,1,offensive_language,False
Dat bitch wild as shit lls,1,offensive_language,False
wow im gonna smoke myself retarded when i get home,1,offensive_language,False
Jihadis specifically asking for international schools in Saudi to be targeted RealThreat [URL],2,neither,False
"[USER] elissa would call me trash, vile, etc.!",2,neither,False
[USER] [USER] But that bitch could care less about Benghazi victims!,1,offensive_language,False
[USER] [USER] [USER] yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?,0,hate_speech,False
RT [USER]: Bdubs is packed with beaners &128557;&128514;,0,hate_speech,False
Lmao RT [USER] The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,2,neither,False
"""bitch my vagina is a little more resilient than that"" -[USER]",1,offensive_language,False
How can you say you don't want a nigga that's friendly but your pussy is like Casper the friendly ghost?,1,offensive_language,False
That awkward moment when a hoe says she's not a hoe.,1,offensive_language,False
[USER] the cunt needs her hands cut off!!!!!,1,offensive_language,False
Chances make champions nicca ain't nothing stopping you,1,offensive_language,False
RT [USER]: Wayne really treat nicki like that's his bitch &128564;&128525;&128553;....,1,offensive_language,False
I grew up with niggahs don't trust no niggah no love for niggahs,1,offensive_language,False
[USER] [USER] pussy,1,offensive_language,False
Lol you're a cunt liar and I hope you drop dead k :-),0,hate_speech,False
RT [USER]: Aint got time for no mufuckin fake friends smoke weed fuck hoes nigga drank gin,1,offensive_language,False
[USER] LOL this is why u my nig,1,offensive_language,False
RT [USER]: You need to at least not be a bitch 12/7 to date me,1,offensive_language,False
I know some ratchet bitches and they rep the North side,1,offensive_language,False
[USER] [USER] lmao denote got a bitch here right now but he love her,1,offensive_language,False
Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.,1,offensive_language,False
Morning terror read: 99% of the ocean's trash is gone and no one knows where it went &8594; [URL],2,neither,False
Charlie is so adorable. [URL],2,neither,False
Told my dad to go buy cookies for the graduation reception...this nigga bought Oreos.,0,hate_speech,False
Too many pretty bitches got the sore throat voice.Mostly red bones. TurnOff,1,offensive_language,False
RT [USER]: Fck all you hoes. Catch a grip!,1,offensive_language,False
RT [USER]: Unfollow me bitch. I won't cry about it. &128536;&128536;,1,offensive_language,False
[USER] bunch of pussies.,1,offensive_language,False
This is fucking trash. RT [USER]: Drake is Jewish too RT [USER]: So Young Money is the 3rd Reich now? [URL],1,offensive_language,False
RT [USER]: If a hoe give my lil Sista a eye like that she betta call me so we can go jump the bitch &128514;&128514;&128514;&128514;&128514;,1,offensive_language,False
"RT [USER]: one, two, three, four, how many niggers are in my store?",0,hate_speech,False
"From the ESPN Yankees game recap: ""the sellout crowd braved 61-degree temperatures."" LOL What??? That's not weather you struggle through.",2,neither,False
RT [USER]: These hoes really ain't loyal &128514;&128591; [URL],1,offensive_language,False
' Id rather sit at the house all day and jack off then bust a mission to literally only chill with a bitch &1041204;&1043473;... [URL],1,offensive_language,False
RT [USER]: i luv when pussy smell like refurbished iphone 3,1,offensive_language,False
Somebody tell these pussy niggas I got em I got em,1,offensive_language,False
"[USER] [USER] Yeah, it's fuck that Jigsaw-faced bitch everyday, B.",1,offensive_language,False
[USER] [USER] [USER] I miss the pizza! The passion.,2,neither,False
RT [USER]: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&8230;,1,offensive_language,False
The left tho RT [USER]: &8220;[USER]: twitpic a selfie with a bad bitch&8221; &127851;&127851;&127851; [URL],1,offensive_language,False
Two days gone she been gone so long you can't get her on the phone cuz that bitch done been wit meeeeee,1,offensive_language,False
[USER] [USER] I'm assuming it would look something like a bitch slap and a Dickpunch,1,offensive_language,False
Because idk if your still tryna get with her again or not?... &8212; bitch i might be [URL],1,offensive_language,False
"Meet India&8217;s amazing, death-defying monkey king &8594; [URL] [URL]",2,neither,False
[USER] nonexistent hoes,1,offensive_language,False
RT [USER]: I hate when a bitch says she dont care if her nigga broke and he got nothing going for himself.. acting like a fake Ri&8230;,1,offensive_language,False
NowPlaying : BT feat. Tori Amos - Blue Skies (radio edit) on 1069TheArrow - [URL],2,neither,False
wth is that playing missy? ........ i mean seriously? RT [USER]: This movie gone be trash [URL],2,neither,False
"RT [USER]: I never understood that &128530;if u want a strap on, just fck a nigga ! &128514;&128514;&128514; wtf bitch",1,offensive_language,False
Why do visiting teams WHINE about right field as if it is longer for their batters. Yankees YankeeStadium,2,neither,False
RT [USER]: Vice President Biden &amp; his wife are in Florida today to stump for Democrat Charlie Crist in his bid for Governor,2,neither,False
Jihadis keep on prattling about having shot down today what they think is an Apache helicopter. Maybe it was an Mi-35?,2,neither,False
RT [USER]: [USER] Donnas taxes are gonna go up.moulinyanlol.,2,neither,False
Lmao! RT [USER] Lmao RT [USER]: [USER] you'll never be Vegas. You faggot punk bitch.,1,offensive_language,False
RT [USER]: Thick red bones in style or nah? &127817; [URL],2,neither,False
[USER] ill slap a hoe,1,offensive_language,False
&8220;[USER]: How you make a salad and have no vegetables on the bitch?!? Give me a break. &128514;&128557;&128514;&128557;&8221; potato salad,1,offensive_language,False
RT [USER]: Lol everyone's a lil bitch,1,offensive_language,False
RT [USER]: [USER] Freeze bitch i'm gonna steal your heart &128521;[URL],1,offensive_language,False
"I love this bitch , he's dear to my heart.",1,offensive_language,False
RT [USER]: when some bitch flirts with bae [URL],1,offensive_language,False
UMightNotGetIn &128514;&128514;&128514; fucc nicca BeerandTacOS WeTheLastOnesLeft [URL],1,offensive_language,False
RT [USER]: &8220;[USER]: Iont got no type&8221;bad bitches is the only thing that I like &128111;&128131;&128131;,1,offensive_language,False
[USER] faggot,0,hate_speech,False
RT [USER]: &8220;[USER]: [USER] [USER] bitch you didn't feed me. You asked my to buy you a burger &128514;&128514;&128128;&8221;&128514;&128514;&128514;&128514;&128514;&128514;&128514; lmfaoooooo no &8230;,1,offensive_language,False
"""[USER]: How u gone bring ur side bitch to a game where You know Ya gf friends at ?! &128553;&128553;&128553;&128553;"" I SWEAR!!!!!",1,offensive_language,False
One hoe be fine as fuck and the other one be ugly than a Bitch,1,offensive_language,False
"RT [USER]: y does every female think every nigga they come across is in love w them? bitch I could leave u , smoke a blunt &amp; forget &8230;",1,offensive_language,False
RT [USER]: i got hoes i got hella hoes&128520;&128111;&128514;,1,offensive_language,False
Sometime I wish I wasn't colored,1,offensive_language,False
RT [USER]: twinkle twinkle little star I fucked your bitch and stole your car,1,offensive_language,False
RT [USER]: Yankees Unveil Beautiful Derek Jeter Cage In Monument Park [URL] [URL],2,neither,False
RT [USER]: when u go through bae's phone &amp; there's no hoes on there [URL],1,offensive_language,False
RT [USER]: Apple CEO says &8216;Being gay is a gift from God&8217; as part of campaign to sell iPhone to queers.. [URL],1,offensive_language,False
RT [USER]: Farra from teen mom has 2 sex tapes on pornhub lmao hoe ass,1,offensive_language,False
Y'all bitches better stop the madness .....,1,offensive_language,False
I be using these fufu bitches &128514;&128514;,1,offensive_language,False
So real it's unreal LOL Yankees WorldSeries 27andCounting MLB MLBtheShow12 [URL],2,neither,False
RT [USER]: &8220;[USER]: Searching for these hoes I got &128533; [URL] you ain't the only one Bruh [URL],1,offensive_language,False
RT [USER]: let's play a game called stop being a lil bitch,1,offensive_language,False
RT [USER]: school doesnt even test your intelligence it tests ur memory... ....it tests my ability to keep calm and not slap a bitch,1,offensive_language,False
[USER] post the bid where you tell that nig to use the jab,1,offensive_language,False
[USER] not home. Headed to work sorry ho,1,offensive_language,False
"[USER] practically anything that&8217;s colored red often contain red pigments extracted from the female coccus costa, or cochineal insect.",2,neither,False
[USER] my bitch got the dope in her panties sssshhhhh you to Dramatic,1,offensive_language,False
Whops [USER] yardie. Go smoke a blunt and tell a nigga to come through. You are stressed,1,offensive_language,False
RT [USER]: &8220;[USER]: Everybody got at one bitch on dey insta TL who got a baby &amp; it gets NO likes... Y'all fucked up ! &128514;&8221; lmao t&8230;,1,offensive_language,False
This bitch just texted me Baby Baby you miss me,1,offensive_language,False
Told ya months ago Charlie wasn't bullshittin.. Bevo is next,1,offensive_language,False
"&128518;""[USER]: On a leash &128555;RT [USER]: Just pussy &128553;""",1,offensive_language,False
"RT [USER]: Sooner or later ya pussy gon tell Me the truth, let's hope it's not while I'm in it, cause Ima kill u",1,offensive_language,False
"[USER] Alright, amateur grease monkey, show me how its done. Wait, that sounds racist...",1,offensive_language,False
I wish hoes didn't bore me....I wouldn't have this problem and would shop at hoes r us every day...,1,offensive_language,False
&128557;&128557;&128557; RT [USER]: Brees been trash since this.... [URL],1,offensive_language,False
"RT [USER]: Me: MOM CAN YOU MAKE ME A SANDWHICH!!! *doesnt hear* *whispers to myself* ""deaf bitch"" Mom: WHAT THE FUCK DID YOU JUST SA&8230;",1,offensive_language,False
[USER] I just don't want one these new bitches that morphed in to a super playa because she see how the world is,1,offensive_language,False
bitch you better not disappoint me. madonna and britney and xtima have RT [USER]: My new single BabyDontLie is coming Monday!!,1,offensive_language,False
&8220;[USER]: these hoes ain't loyal &128557; [URL],1,offensive_language,False
These hoes want love so bad &128514;&128514;&128078;&128581;,1,offensive_language,False
RT [USER]: when you're in public with your side hoe [URL],1,offensive_language,False
I hate that hoe ... She ain't bout shit,1,offensive_language,False
[USER] be my guest. I want to be a bird I think,2,neither,False
RT [USER]: bitches get away with too much behind their social media accounts. Popular on twitter and instagram but lame and broke as fuck i&8230;,1,offensive_language,False
RT [USER]: Why is Arizona hot as hell and then literally 5 minutes later it's fuckin Hurricane Katrina up in this bitch,1,offensive_language,False
[USER] I guess you used to getting bitch cause idk anybody that Juss let ppl disrespect them n just sit there. Thts how all this,1,offensive_language,False
[USER] nah he pussy he won't,1,offensive_language,False
"When somebody ask ""where da hoes at"" universal answer is ""shit u got em""",1,offensive_language,False
"RT [USER]: [USER] [USER] &9995; he has a date, hoe.",1,offensive_language,False
"RT [USER]: [USER] [USER] [USER] [USER] bitch you ugly as fuck, are you a fuck tranny ? Get Alligator face as&8230;",1,offensive_language,False
Moreno be a little bitch. You dumb bitch.,1,offensive_language,False
[USER] bitch you still subtweets but not replying though &128514;&128557;&128524;,1,offensive_language,False
&8220;[USER]: Shoot that nigga and his shorty bitch &128299;&128514;&8221; &8252;&65039;&8252;&65039;,0,hate_speech,False
Michigan is a big state. The hoes on Twitter and Instagram make just it smaller.,1,offensive_language,False
RT [USER]: The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&8230;,1,offensive_language,False
Parents Television Council: 'Scandal' sex scene after Charlie Brown was not OK | [URL],2,neither,False
I've told those bitches at the dentist about my gums receding for the past fuckin year and now they wanna warn me about it,1,offensive_language,False
[USER] How u going to talk shit from another state that's dat pussy shit,1,offensive_language,False
Nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window.,1,offensive_language,False
TBT love you forever ling ling &128115;&128114;&128152; [USER] [URL],2,neither,False
"That bitch crazzzy &128514;&128514;&128514;&128514; 1976 pussy, fixit !!! Scandal",1,offensive_language,False
Fat Trel that niggah &128076;,1,offensive_language,False
People on this site are fucking retarded sometimes,0,hate_speech,False
"Mitt Romney Gone take away weave if he become President, hoes gone be walkin around looking like Lil Bill &amp; Calliou...",1,offensive_language,False
[USER] 2nd and last time I'll ever call you that faggot,1,offensive_language,False
[USER] don't be a bitch. Get two.,1,offensive_language,False
Where all the 2nd string bitches at?,1,offensive_language,False
RT [USER]: shimmy shimmy ya bitch,1,offensive_language,False
"Bitches be wearing extensions, fake eye lashes and make up talkin bout they bad bitches. No bitch you are not bad you're a created player",1,offensive_language,False
&8220;[USER] Leave all the bitchin to bitches&8221;,1,offensive_language,False
[USER] das calld usen yo brain retard y would i whoop yo ass n front of da police,0,hate_speech,False
"""[USER]: [USER] nigga you know we hacky sack hoes."" ...nah, I throw no look passes lmao",1,offensive_language,False
"like ""look at this annoying little 17/18 year old asking for a ride haha fuck her poser bitch ass""",1,offensive_language,False
"[USER] [USER] [USER] naaaaa, just popped across my TL, so I commented. But nice try faggot!",1,offensive_language,False
"Every good story starts off with ""So this bitch..."" lol",1,offensive_language,False
[USER] too make up for your yellow chompers? candyass,2,neither,False
&8220;[USER]: Why u can't just love?&8221; Because we don't love these hoes,1,offensive_language,False
"Briahna told me the best advice I ever gave her was that it ""aint nothing to cut dat bitch off"" lmao.",1,offensive_language,False
RT [USER]: can't no bitch tell me a nigga NOT mines until she ready to tell me how tf he hers . &128564;&128075; it's levels to this shit ! &128540;,1,offensive_language,False
"Autocorrect makes my ""how's life"" change to hoes life. What the duck.",1,offensive_language,False
Baseball isn't the same without the Yankees in the playoffs &amp; basketball isn't the same without the Lakers in em.,2,neither,False
Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor,2,neither,False
&8220;[USER]: What to do after the game....home alone and nothing to do...someone come chill?:) maybe go swimm&8221; ima do ya bitch,1,offensive_language,False
"""[USER]: Nothin in life is free.. Some of you bitches need to write that on ya panties""&128557;&128514;",1,offensive_language,False
"RT [USER]: Little niggas love making their girlfriends look stupid, entertaining other bitches and so on, a real nigga would never&128175;",1,offensive_language,False
RT [USER]: How's it taste mothafucker? Mmmhmmm bitch!,1,offensive_language,False
[USER] [USER] u pulled.that queer shit as spon as u put no homo lol,0,hate_speech,False
"RT [USER]: &128514;&128557;&128557;&128557;&128557;&128557;&128557;&8220;[USER]: BITCH FOR WHO, GAP? RT ""[USER]: I'm a model Yall bitches can't tell me nothin"" [URL]",1,offensive_language,False
Today was just joints on joints on joints of some Reserve wit my niggah [USER] SmokinDrankin,1,offensive_language,False
"RT [USER]: RT [USER] Far right hero and all-around RWNJ D'Souza took to twitter on Thanksgiving to mock Trayvon Martin, a murdered k&8230;",2,neither,False
"RT [USER]: Big night at WCVB. Martha Coakley-Charlie Baker debate here at 7, Bruins-Minnesota WIld, World Series Game 6.",2,neither,False
"RT [USER]: ""Light beer? You mean faggot piss?"" -Overly Powered Man",0,hate_speech,False
John McCain trashes Jay Carny live on CNN - Syria ISIS Obama [URL],2,neither,False
&8220;[USER]: [USER] I couldn't find anything to hold my hair up let alone put a pony in&8221;no bitch I said post a busted pic&128557;,1,offensive_language,False
[URL] &lt;--this bitch [USER],1,offensive_language,False
"Fuck a nigga feelings, fuck a nigga bitch.",1,offensive_language,False
"Remember that fear is there to guide you, not cripple you.",2,neither,False
"RT [USER]: UPDATE: Collegian dressed as yellow Teletubby will face charges for break-in, theft of Chinese food leftovers... [URL]",2,neither,False
California is full of white trash who moved from Oklahoma,0,hate_speech,False
[USER] [USER] so when a certain season comes around it's time to be a hoe,1,offensive_language,False
[USER] stfu prude ass basic ass bitch,1,offensive_language,False
' Broke Tf outta this niggah at 24 &1041204;&1041204;&1041204; He stopped playen defense and all,1,offensive_language,False
This bitch got zero kills and yet got a legendary enngram?!!!! What the absolute fuck?!!!!!,1,offensive_language,False
"' Babyy moaaaanin &1041219;&1041222; Got me zone'nn...... I want this bitch next to me , pussy like ecstasy &1043215; .",1,offensive_language,False
"That's not a duck face, that's the result of me walking into a pole once while I was tweeting that you're a retard.",1,offensive_language,False
RT [USER]: 24. Her. When we found her she was so sloppy and I tried to drag her to the car. She was fighting back and the bitch was hea&8230;,1,offensive_language,False
Every spic cop in LosAngeles has raped or has thought about raping a white woman. That's why those half-breeds get jobs as pigs.,0,hate_speech,False
[USER] fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them,1,offensive_language,False
RT [USER]: i wish they made a hoe fax . id be like show me the hoe fax before dateing a girl .,1,offensive_language,False
RT [USER]: when that one stupid bitch pops up on your timeline... [URL],1,offensive_language,False
"RT [USER]: Somewhere out there, a redneck is jerking off with a hand he'll lose in a firework accident tomorrow.",1,offensive_language,False
Bout to dub dis bitch,1,offensive_language,False
"Fuck all that Some bitches so disrespectful they don't care. They will talk , fuck , ya boyfriend and still speak to the girlfriend.",1,offensive_language,False
[USER] no in the instrumental I'm not retarded -_-,1,offensive_language,False
RT [USER]: Austin is so cute like look at him all excited because he got Oreos [URL],2,neither,False
RT [USER]: &128557;&128557;&128557;&128514;&128514;RT [USER]: Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful,1,offensive_language,False
"jooooooked out RT [USER]: &8220;[USER]: 4 old hoes, a ponk, and a dyke outchea having ""girl talk""&8221;LMAO",1,offensive_language,False
Kill her body with four-play. Her pussy should be so weak from teasing that its impossible to hold back a orgasm during heated sex,1,offensive_language,False
"RT [USER]: You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out.",1,offensive_language,False
"[USER] weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout",1,offensive_language,False
Its crazy hoe we all ken folks im talking all my friends is my family,1,offensive_language,False
[USER] *yourself *faggot buy a dictionary,0,hate_speech,False
"[USER] yellow in paris! Fantastic effort from AllezWiggo and VroomFroome..now just the last stage up for grabs GoCav TDF12""",2,neither,False
Juss got this hoe. Free so why not? Lop :p [URL],1,offensive_language,False
The city used to have HOES.Now them bitches look sick.,1,offensive_language,False
"My bitch bad piece, yo bitch got bad feet &128514;&128514;",1,offensive_language,False
[USER] Because Ian's retarded,0,hate_speech,False
"RT [USER]: .[USER] Jay; I think once someone has Alzheimer's, suffers from alcoholism and is mildly retarded, people shouldn't mak&8230;",2,neither,False
[USER] Is dem? I wants to has my weenis swingin but da twitter say day shut my colored ass down,1,offensive_language,False
[USER] haha them hoes only go hard when a nigga stooooned lol,1,offensive_language,False
RT [USER]: Quit hoggin the blunt bitch&58373;,1,offensive_language,False
"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin""",1,offensive_language,False
"Yeah right, yeah right, this guys a faggot.",1,offensive_language,False
What is up my twitta niccas!,1,offensive_language,False
Iraq gov troops were handed a severe defeat by ISIS at Saqlawiya -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it,2,neither,False
Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!,2,neither,False
[USER] shut up faggot,1,offensive_language,False
[USER] bullshit..i guess the poor have all the money..tax money movers at same rate as working people..you teabaggers are traitors,1,offensive_language,False
Just like a bitch. Typical shit. Stepping in place. Elliptical shit. Wizard of hearts. Mythical shit. Watch yourself. Mystical shit.,1,offensive_language,False
&8220;[USER]: Islamic State suspects in Indonesia are Chinese Uighurs [URL] Uighur Jihadis: they're not just a PRC tool.,2,neither,False
RT [USER]: In DC Fri 1/3: Bengali Harlem reading/convo [USER] 14th St [USER] [USER] [USER] [URL],2,neither,False
[USER] Asian pussy?,1,offensive_language,False
It's still going ... I'm gonna start singing cause this nigga got the hoes [URL],1,offensive_language,False
These niccas want war give me what you got WeTheLastOnesLeft UMightNotGetIn BeerandTacOS [URL],1,offensive_language,False
"""[USER]: These bitches love Sosa""",1,offensive_language,False
"A hoe nigga will not be tolerated,",1,offensive_language,False
"RT [USER]: Btw, Hillary is a huge supporter of the law they now admit to lying to all you stupid rubes about. She needs to be aske&8230;",1,offensive_language,False
"RT [USER]: Why is it always the bitches with no money, no job... no contribution to anything financial that have the highest standards&8230;",1,offensive_language,False
"""If you love her then hide yo bitch so you'll keep shorty."" [USER]",1,offensive_language,False
""" you dodge a bullet "" &128517; &8220;[USER]: ""All da bitches I cut off pregnant or bound to be ....thank God &128591;""&8221;",1,offensive_language,False
&8220;[USER]: [USER] upload our pictures&8221;. Wat pictures bitch,1,offensive_language,False
[USER] sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,0,hate_speech,False
if u get mad or in ur feelings bout Zoe's vs Yanks tweets then twitter ain't for u!!! I be rolling at this shit tho&128553;,1,offensive_language,False
[USER] Random thought - If a bird crossing the path of a FG try were impacted by ball causing it to deflect off course. Re-kick or miss?,2,neither,False
&8220;[USER]: We'll I'm going to sleep &128530;&8221; fag,1,offensive_language,False
RT [USER]: &8220;[USER]: Bro even with uno webo I still get more pussy than you &128586;&8221; &128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;,1,offensive_language,False
Going to get my ID today fucking finally I'll see you retards soon,1,offensive_language,False
RT [USER]: When the lazy eye bitch was tryna put up a front with me [URL],1,offensive_language,False
[USER] lol he still a lil bitch,1,offensive_language,False
"look at this bitch, walking too close to my future husband [URL]",1,offensive_language,False
[USER] [USER] I likes yo page. I wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis,1,offensive_language,False
RT [USER]: [USER] That has redneck written all over it lol. Drunks can use gravity to get down &128563;,1,offensive_language,False
RT [USER]: [USER] not all of us my nig! I'm light skin with a dark skin mentality lol. We all black,1,offensive_language,False
[USER] shouldve caught it the first time nigger,1,offensive_language,False
I dream about having twin girls a lot yea karma I know it's you bitch,1,offensive_language,False
InMiddleSchool i was fat as hell and was a band faggot. Thank god i played sports after 6th grade and didnt stay in band,1,offensive_language,False
&8220;[USER]: I'm only back cause I don't wanna see the boys lose to trash vote5sos&8221;,2,neither,False
u know I came to stunt so drop that pussy bitch,1,offensive_language,False
"[USER] .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",0,hate_speech,False
&8220;[USER]: You dammn Weed potheads are annoying af on Twitter&8221; weed and pot are the same thing faggot,0,hate_speech,False
RT [USER]: That's for the birds.,2,neither,False
&8220;[USER]: When you try to smash but that pussy stank [URL],1,offensive_language,False
[USER] the song? About pollo hermanos and Heisenberg?,2,neither,False
AHHH karmas a bitch,1,offensive_language,False
RT [USER]: [USER] LMfAOOO this bitch tongue longer than some niggas dicks,1,offensive_language,False
"RT [USER]: [USER] hey cunt, I miss you too &128532;",1,offensive_language,False
What kind of person am I : the one that wears a beanie and does drugs and likes to fuck with bitches,1,offensive_language,False
RT [USER]: when you @ a bitch they never talking bout you all of a sudden &128514;,1,offensive_language,False
"People who go to church in Hollywood, CA are all white trash filth.",0,hate_speech,False
Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that,0,hate_speech,False
"RT [USER]: Fear mongering by the left is dying. Wake up, who are you going 2 believe Charlie Rangel and Hussein or Mia Love and C&8230;",2,neither,False
"&8220;[USER]: Fuck The Girls , Peep How He Change When A Nigga Squared Up Against Him &128514;&128514;&128514;&128514;&128514; [URL] &128514;&128514;&128514;&128514; bitch ass",1,offensive_language,False
Just ordered CHINESE food bitches! BRING ON THE CAT!,1,offensive_language,False
"[USER] oh, well turns out that baby aint mine! *does jig*",2,neither,False
[USER] Your update for my s3 pretty much broke 4G and made it absolutely annoying and retarded.,1,offensive_language,False
[USER] SOO when we hanging out and makin brownies!!,2,neither,False
"""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low.""",1,offensive_language,False
Kawasaki dating a faggot smh,1,offensive_language,False
"[USER] lol, that pussy got rich niggas losing their minds too. Got Drizzy &amp; Breezy beef'd out, that puss is the devil's playground.",1,offensive_language,False
[USER] [USER] [USER] [USER] fuck off bitch.,1,offensive_language,False
When i bitch fuck my hologram doe,1,offensive_language,False
All deses bitches turnt up I'm fenna turn em down,1,offensive_language,False
RT [USER]: I could literally be crying one minute get up wipe my face &amp; walk out the room like bitch turn uuuup &128514;&128514;&128514; idk it's weird.,1,offensive_language,False
[USER] [USER] Ali is a hoe for that,1,offensive_language,False
"you lil dumb ass bitch, i ain't fuckin wit chu!.. i got a million, trillion things i'd rather fuckin' do.. than to be fuckin witchu.",1,offensive_language,False
Cause I'm a trophy hunting little bitch,1,offensive_language,False
RT [USER]: A woman just yelled at me cause I'm drinking a beer at 11 am bitch I'm on fucking vacation,1,offensive_language,False
RT [USER]: I cannot be worried 'bout no bitch.,1,offensive_language,False
Im glad I met this chick. Reminds me the trash I left behind,2,neither,False
"RT [USER]: the older i get the less i give a fuck &128514;&9996; , beef &128074; ? bitch please &9995; loosing friends? bitch bye &128514;&128075; drama ? ill pass &128080;&128683;",1,offensive_language,False
"RT [USER]: FarewellCaptain ""[USER]: What a way for Derek Jeter to close his Yankee Stadium career.""",2,neither,False
"""[USER]: Yo fuck skateboarding, all y'all some wood pushing faggots man, ball is life [URL] [USER]",1,offensive_language,False
